X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
816;154;0.3188006;0.1070168;0.3079763;0.09982508;770.8;0.2553239;False;24.05.2024 14:05:41:701;1716552341701;;
805;154;0.314601;0.1069957;0.2726828;0.1006873;771.3;0.2556959;False;24.05.2024 14:05:41:721;1716552341721;;
804;154;0.3144486;0.1069618;0.3091697;0.09975579;774.7;0.2540318;False;24.05.2024 14:05:41:745;1716552341745;;
804;146;0.3143892;0.1016067;0.3115387;0.03700713;776.1;0.2491355;False;24.05.2024 14:05:41:771;1716552341771;;
804;146;0.3143855;0.1015952;0.3140182;0.09965078;777.4;0.2495579;False;24.05.2024 14:05:41:791;1716552341791;;
780;139;0.3047549;0.09666561;0.2430414;0.0303471;774.7;0.2530919;False;24.05.2024 14:05:41:814;1716552341814;;
668;139;0.2610192;0.09661786;0.1389521;0.08340852;774.3;0.2399088;False;24.05.2024 14:05:41:838;1716552341838;;
609;145;0.2379533;0.1009151;0.1540936;0.1546033;781.1;0.2235404;False;24.05.2024 14:05:41:861;1716552341861;;
571;149;0.2233741;0.1040171;0.1541753;0.1545836;787.3;0.2239041;False;24.05.2024 14:05:41:882;1716552341882;;
524;156;0.2047562;0.1089183;0.1316703;0.1707145;784.3;0.245109;False;24.05.2024 14:05:41:905;1716552341905;;
496;156;0.1938649;0.1086033;0.1410662;0.09301547;784.7;0.2708588;False;24.05.2024 14:05:41:927;1716552341927;;
478;155;0.1868478;0.1082007;0.1409111;0.08797847;785.1;0.2715731;False;24.05.2024 14:05:41:948;1716552341948;;
472;155;0.1846831;0.1081973;0.165206;0.1051057;785.7;0.2476832;False;24.05.2024 14:05:41:971;1716552341971;;
457;153;0.1785529;0.1065138;0.1390397;0.06874549;784.2;0.2739722;False;24.05.2024 14:05:41:995;1716552341995;;
446;153;0.1744669;0.1063168;0.1408951;0.09012097;784.5;0.2668159;False;24.05.2024 14:05:42:18;1716552342018;;
439;151;0.1715333;0.1052519;0.1405372;0.06945574;784.8;0.2679124;False;24.05.2024 14:05:42:37;1716552342037;;
433;148;0.1695018;0.1028086;0.1439546;0.05003741;785.1;0.267545;False;24.05.2024 14:05:42:57;1716552342057;;
757;150;0.2958479;0.1047677;0.4923448;0.1393692;786.5;0.2835087;False;24.05.2024 14:05:42:81;1716552342081;;
873;175;0.3414021;0.1215999;0.4395337;0.2280401;785.9;0.2607992;False;24.05.2024 14:05:42:105;1716552342105;;
929;180;0.3629879;0.125105;0.431034;0.1793769;785.3;0.261678;False;24.05.2024 14:05:42:125;1716552342125;;
804;180;0.3141148;0.1250694;0.1378558;0.1178727;784.9;0.2298599;False;24.05.2024 14:05:42:148;1716552342148;;
808;179;0.31593;0.1246317;0.3279176;0.103696;786.1;0.2242433;False;24.05.2024 14:05:42:172;1716552342172;;
791;178;0.3091028;0.1242272;0.2267764;0.1035099;789.1;0.2321429;False;24.05.2024 14:05:42:197;1716552342197;;
744;169;0.2908953;0.1174761;0.1720775;0.03463237;791.8;0.2341434;False;24.05.2024 14:05:42:217;1716552342217;;
742;156;0.2900957;0.1085515;0.2652646;0.02082181;790.3;0.2577931;False;24.05.2024 14:05:42:240;1716552342240;;
949;158;0.3710105;0.1097326;0.5175275;0.1356649;785.9;0.2705475;False;24.05.2024 14:05:42:264;1716552342264;;
1065;160;0.4162045;0.111247;0.5204789;0.1449381;782.0;0.2710519;False;24.05.2024 14:05:42:284;1716552342284;;
1148;161;0.4485347;0.1122599;0.5210669;0.1385899;781.3;0.2710078;False;24.05.2024 14:05:42:309;1716552342309;;
1126;151;0.4401516;0.1054168;0.3105397;0.03277165;782.1;0.2510663;False;24.05.2024 14:05:42:333;1716552342333;;
1086;205;0.4245358;0.1427634;0.2839544;0.3006106;794.7;0.2091313;False;24.05.2024 14:05:42:358;1716552342358;;
1064;240;0.4158619;0.1669837;0.2912967;0.3026273;806.0;0.2097734;False;24.05.2024 14:05:42:377;1716552342377;;
1098;244;0.4292346;0.1694584;0.4738023;0.2059577;801.5;0.2173762;False;24.05.2024 14:05:42:400;1716552342400;;
1131;244;0.4418904;0.1696185;0.4897807;0.1765353;797.5;0.218009;False;24.05.2024 14:05:42:420;1716552342420;;
1096;212;0.428434;0.1472741;0.3070889;0.01336198;801.2;0.2339347;False;24.05.2024 14:05:42:444;1716552342444;;
945;196;0.3693406;0.1362449;0.1924842;0.03993785;799.0;0.2450849;False;24.05.2024 14:05:42:467;1716552342467;;
817;191;0.3194962;0.1332922;0.1591783;0.07511894;797.1;0.2458717;False;24.05.2024 14:05:42:487;1716552342487;;
761;176;0.297364;0.1226982;0.2007201;0.02494187;795.3;0.2587035;False;24.05.2024 14:05:42:510;1716552342510;;
708;165;0.2766581;0.1151999;0.1868875;0.03086859;786.8;0.248427;False;24.05.2024 14:05:42:534;1716552342534;;
671;158;0.2624906;0.110051;0.1825106;0.03106629;779.1;0.2491092;False;24.05.2024 14:05:42:553;1716552342553;;
600;153;0.2347096;0.106889;0.1379565;0.04671192;772.0;0.2468287;False;24.05.2024 14:05:42:577;1716552342577;;
555;152;0.2168752;0.1056126;0.1429411;0.06120802;771.2;0.240988;False;24.05.2024 14:05:42:601;1716552342601;;
528;149;0.2064879;0.1035923;0.1463036;0.04707887;770.4;0.241473;False;24.05.2024 14:05:42:622;1716552342622;;
570;150;0.2228107;0.1042905;0.3161582;0.1190642;769.7;0.2257548;False;24.05.2024 14:05:42:645;1716552342645;;
788;149;0.3079431;0.1041614;0.4795328;0.09263515;765.9;0.2334898;False;24.05.2024 14:05:42:668;1716552342668;;
807;150;0.3154127;0.1042619;0.3574359;0.1078955;761.1;0.2500235;False;24.05.2024 14:05:42:692;1716552342692;;
819;150;0.3202477;0.1043344;0.3576151;0.1079356;756.7;0.2507742;False;24.05.2024 14:05:42:711;1716552342711;;
832;150;0.325096;0.1043467;0.3580504;0.1049885;754.7;0.2515643;False;24.05.2024 14:05:42:736;1716552342736;;
831;150;0.3248884;0.1043069;0.3197614;0.1004535;757.8;0.2673244;False;24.05.2024 14:05:42:760;1716552342760;;
834;150;0.3261528;0.1043245;0.3440785;0.1057347;760.6;0.2681991;False;24.05.2024 14:05:42:779;1716552342779;;
834;161;0.3259546;0.1120265;0.3175822;0.1810295;766.7;0.2824236;False;24.05.2024 14:05:42:805;1716552342805;;
834;179;0.3258747;0.1243431;0.3228275;0.224462;772.2;0.2821984;False;24.05.2024 14:05:42:826;1716552342826;;
839;178;0.3280554;0.1241573;0.3522685;0.1096654;771.9;0.2831843;False;24.05.2024 14:05:42:850;1716552342850;;
894;162;0.3493438;0.1126654;0.4332973;0.01846823;768.1;0.2919203;False;24.05.2024 14:05:42:875;1716552342875;;
994;152;0.3883211;0.1056309;0.4927919;0.0320313;762.3;0.2962387;False;24.05.2024 14:05:42:902;1716552342902;;
1049;145;0.4100164;0.1010449;0.4932756;0.03207234;757.0;0.2975024;False;24.05.2024 14:05:42:922;1716552342922;;
1048;142;0.4097543;0.09922218;0.4065259;0.05529236;750.0;0.2953098;False;24.05.2024 14:05:42:949;1716552342949;;
785;175;0.3067572;0.1220768;0.1187442;0.2419775;742.9;0.267299;False;24.05.2024 14:05:42:974;1716552342974;;
856;180;0.3345981;0.1252486;0.4529557;0.1671859;741.7;0.2746247;False;24.05.2024 14:05:42:997;1716552342997;;
870;188;0.3398846;0.1312401;0.401161;0.1964414;740.7;0.2753277;False;24.05.2024 14:05:43:20;1716552343020;;
806;217;0.3150896;0.1509488;0.2292275;0.2643918;744.1;0.2782017;False;24.05.2024 14:05:43:44;1716552343044;;
819;214;0.3199837;0.148775;0.3802312;0.1035885;744.2;0.2723924;False;24.05.2024 14:05:43:70;1716552343070;;
761;240;0.2973936;0.1671683;0.2191242;0.2740464;743.6;0.2700122;False;24.05.2024 14:05:43:96;1716552343096;;
713;295;0.2786586;0.2055044;0.2026891;0.3705159;743.0;0.2712878;False;24.05.2024 14:05:43:117;1716552343117;;
752;286;0.2939916;0.1990601;0.3896452;0.1168666;740.2;0.2638816;False;24.05.2024 14:05:43:142;1716552343142;;
753;275;0.2944958;0.1911186;0.3058649;0.1013137;734.0;0.2567876;False;24.05.2024 14:05:43:167;1716552343167;;
755;265;0.2949254;0.184604;0.3058924;0.1013133;728.5;0.2568928;False;24.05.2024 14:05:43:194;1716552343194;;
953;265;0.3724282;0.1840671;0.5192256;0.1448715;729.4;0.2516979;False;24.05.2024 14:05:43:225;1716552343225;;
1019;263;0.3984235;0.1830595;0.4810057;0.1368321;727.7;0.2600845;False;24.05.2024 14:05:43:254;1716552343254;;
1102;263;0.4306608;0.1827431;0.5148937;0.1446735;729.4;0.2568931;False;24.05.2024 14:05:43:286;1716552343286;;
1100;258;0.4296945;0.1796357;0.4124323;0.1222781;729.4;0.2430532;False;24.05.2024 14:05:43:331;1716552343331;;
1076;253;0.4205644;0.1759921;0.3522825;0.108691;729.3;0.2428498;False;24.05.2024 14:05:43:364;1716552343364;;
1088;252;0.4252909;0.1751451;0.4475467;0.1288332;728.0;0.2439687;False;24.05.2024 14:05:43:414;1716552343414;;
1036;247;0.4049836;0.172027;0.3110479;0.1012307;727.8;0.2311613;False;24.05.2024 14:05:43:440;1716552343440;;
1036;221;0.4047897;0.1539288;0.3866648;0.0172077;726.4;0.2483087;False;24.05.2024 14:05:43:464;1716552343464;;
1039;203;0.4061276;0.1412279;0.4252867;0.02252881;725.2;0.2489537;False;24.05.2024 14:05:43:487;1716552343487;;
1039;190;0.4062365;0.132191;0.4098395;0.02925699;723.3;0.2377636;False;24.05.2024 14:05:43:511;1716552343511;;
998;173;0.3901178;0.1207883;0.3055236;0.007863637;721.9;0.2356229;False;24.05.2024 14:05:43:534;1716552343534;;
978;162;0.3821523;0.1126349;0.3184476;0.008540721;720.6;0.236508;False;24.05.2024 14:05:43:555;1716552343555;;
979;162;0.3825741;0.1128395;0.3940894;0.1167009;716.1;0.2505828;False;24.05.2024 14:05:43:581;1716552343581;;
957;162;0.3741265;0.1127946;0.3165857;0.0812754;717.5;0.240709;False;24.05.2024 14:05:43:607;1716552343607;;
956;162;0.3735;0.1126709;0.3536128;0.108368;718.7;0.2420181;False;24.05.2024 14:05:43:628;1716552343628;;
933;161;0.3647493;0.1124322;0.3026598;0.1010903;716.3;0.2376556;False;24.05.2024 14:05:43:653;1716552343653;;
934;159;0.364969;0.1105329;0.373013;0.05645258;711.9;0.2452164;False;24.05.2024 14:05:43:676;1716552343676;;
933;148;0.3648301;0.103052;0.3551117;0.01249802;707.0;0.2378697;False;24.05.2024 14:05:43:700;1716552343700;;
933;140;0.364736;0.09778086;0.3554406;0.01253194;702.5;0.2390952;False;24.05.2024 14:05:43:721;1716552343721;;
935;163;0.3653596;0.1135085;0.3800533;0.2064085;697.2;0.2337631;False;24.05.2024 14:05:43:745;1716552343745;;
942;182;0.36808;0.1264613;0.4017094;0.2127622;695.9;0.2424204;False;24.05.2024 14:05:43:768;1716552343768;;
960;183;0.375163;0.1270906;0.4203362;0.1374325;694.7;0.243358;False;24.05.2024 14:05:43:805;1716552343805;;
931;175;0.3638572;0.1218797;0.2991262;0.05009951;702.4;0.2623382;False;24.05.2024 14:05:43:831;1716552343831;;
928;173;0.362734;0.1205025;0.3402296;0.0727693;709.3;0.2686148;False;24.05.2024 14:05:43:852;1716552343852;;
940;167;0.3675576;0.1162762;0.4120443;0.04797729;710.9;0.2737427;False;24.05.2024 14:05:43:878;1716552343878;;
941;157;0.3675827;0.1095919;0.3726259;0.02686983;712.4;0.2686745;False;24.05.2024 14:05:43:904;1716552343904;;
927;149;0.3624531;0.1040589;0.3150181;0.02050355;713.7;0.2702854;False;24.05.2024 14:05:43:925;1716552343925;;
915;182;0.3576677;0.1265142;0.3141539;0.2374077;719.1;0.2703694;False;24.05.2024 14:05:43:950;1716552343950;;
906;181;0.3542939;0.1263501;0.3161914;0.1015767;723.8;0.2540722;False;24.05.2024 14:05:43:974;1716552343974;;
895;182;0.3497002;0.1265877;0.301563;0.1327766;728.0;0.2549978;False;24.05.2024 14:05:43:996;1716552343996;;
885;182;0.3457332;0.1264566;0.3037624;0.1061723;733.6;0.2357891;False;24.05.2024 14:05:44:22;1716552344022;;
909;182;0.355401;0.1263928;0.4154736;0.09998237;738.6;0.2576186;False;24.05.2024 14:05:44:47;1716552344047;;
917;181;0.3583822;0.1262257;0.3919889;0.1173207;739.9;0.2710291;False;24.05.2024 14:05:44:70;1716552344070;;
922;181;0.3605275;0.1261015;0.3922764;0.1173847;741.1;0.2723663;False;24.05.2024 14:05:44:90;1716552344090;;
955;180;0.3733526;0.1254123;0.4456106;0.08904155;744.1;0.2708052;False;24.05.2024 14:05:44:115;1716552344115;;
988;179;0.3862945;0.1248768;0.4553278;0.09070374;751.3;0.2764621;False;24.05.2024 14:05:44:139;1716552344139;;
1010;179;0.3946568;0.1244905;0.4556386;0.0906975;757.8;0.2778388;False;24.05.2024 14:05:44:161;1716552344161;;
1092;163;0.4266617;0.113495;0.5320085;0.01135728;761.8;0.2677488;False;24.05.2024 14:05:44:185;1716552344185;;
1132;148;0.4421928;0.1028076;0.5064905;0.008058334;762.8;0.2649429;False;24.05.2024 14:05:44:215;1716552344215;;
1129;146;0.4410394;0.1019999;0.4080609;0.05973471;761.2;0.2643438;False;24.05.2024 14:05:44:237;1716552344237;;
1118;222;0.4370233;0.1544773;0.3851413;0.3304551;759.1;0.2671514;False;24.05.2024 14:05:44:262;1716552344262;;
1109;272;0.4334933;0.1892804;0.3812959;0.3353897;757.1;0.2686604;False;24.05.2024 14:05:44:282;1716552344282;;
1102;308;0.4305703;0.2144766;0.3812461;0.3353917;755.4;0.2684989;False;24.05.2024 14:05:44:303;1716552344303;;
1069;306;0.417967;0.2127261;0.3367568;0.1368326;755.2;0.2748671;False;24.05.2024 14:05:44:327;1716552344327;;
1067;299;0.4170402;0.2079757;0.3865609;0.1132783;752.6;0.2604863;False;24.05.2024 14:05:44:352;1716552344352;;
1046;276;0.4088295;0.1921851;0.3419878;0.05444646;750.2;0.2622289;False;24.05.2024 14:05:44:377;1716552344377;;
1027;272;0.401243;0.1893215;0.3299241;0.1020637;748.1;0.263838;False;24.05.2024 14:05:44:397;1716552344397;;
1009;271;0.3945038;0.1885545;0.3335507;0.1737251;749.5;0.2600057;False;24.05.2024 14:05:44:421;1716552344421;;
940;266;0.3674747;0.1847636;0.2601627;0.1003874;753.2;0.2637985;False;24.05.2024 14:05:44:446;1716552344446;;
832;261;0.3252047;0.1816273;0.20109;0.1002775;755.6;0.2670021;False;24.05.2024 14:05:44:470;1716552344470;;
776;260;0.303279;0.1806137;0.2101406;0.1134842;757.7;0.2685601;False;24.05.2024 14:05:44:490;1716552344490;;
659;242;0.2575997;0.1686614;0.1414077;0.04564136;763.1;0.2745458;False;24.05.2024 14:05:44:515;1716552344515;;
654;241;0.2556591;0.1673758;0.2413034;0.100718;766.7;0.257556;False;24.05.2024 14:05:44:540;1716552344540;;
654;246;0.2557323;0.1714174;0.2565799;0.2047474;767.8;0.2541559;False;24.05.2024 14:05:44:567;1716552344567;;
655;246;0.2561844;0.1714023;0.2732736;0.1710694;768.9;0.256613;False;24.05.2024 14:05:44:588;1716552344588;;
682;244;0.2666449;0.1695148;0.3469965;0.1070563;770.2;0.2624066;False;24.05.2024 14:05:44:613;1716552344613;;
642;239;0.2509468;0.1662343;0.2038258;0.1036651;761.6;0.2681266;False;24.05.2024 14:05:44:660;1716552344660;;
610;236;0.2382871;0.1645364;0.1829124;0.1035605;753.0;0.2373334;False;24.05.2024 14:05:44:689;1716552344689;;
539;230;0.2107349;0.1599366;0.1401157;0.08623332;745.2;0.2321603;False;24.05.2024 14:05:44:731;1716552344731;;
488;218;0.1909042;0.1518306;0.1387629;0.06914064;740.1;0.2318317;False;24.05.2024 14:05:44:782;1716552344782;;
567;218;0.2216218;0.1517777;0.3231367;0.1028933;735.0;0.2350371;False;24.05.2024 14:05:44:814;1716552344814;;
523;238;0.2044162;0.1653097;0.1283058;0.2425975;731.9;0.2276903;False;24.05.2024 14:05:44:839;1716552344839;;
484;272;0.1894296;0.1893914;0.1115409;0.3117989;729.1;0.2285423;False;24.05.2024 14:05:44:860;1716552344860;;
482;438;0.1883329;0.3048254;0.1724996;0.5410545;733.4;0.2323796;False;24.05.2024 14:05:44:885;1716552344885;;
427;512;0.1670417;0.356064;0.08342962;0.4957168;730.4;0.2366409;False;24.05.2024 14:05:44:910;1716552344910;;
407;507;0.1592372;0.3521639;0.1099977;0.2999535;731.9;0.2443653;False;24.05.2024 14:05:44:935;1716552344935;;
394;503;0.1539532;0.349362;0.1100174;0.2999188;733.3;0.2454079;False;24.05.2024 14:05:44:956;1716552344956;;
438;462;0.1713971;0.3211949;0.2606128;0.1280231;734.1;0.2389889;False;24.05.2024 14:05:44:979;1716552344979;;
457;459;0.1787739;0.3191682;0.2380662;0.2789865;729.6;0.2393845;False;24.05.2024 14:05:45:4;1716552345004;;
469;459;0.1832372;0.3187897;0.2339603;0.2376022;725.4;0.240252;False;24.05.2024 14:05:45:24;1716552345024;;
774;430;0.302461;0.2987196;0.4896466;0.1378892;723.7;0.2516008;False;24.05.2024 14:05:45:48;1716552345048;;
892;408;0.3487915;0.2839329;0.4611258;0.1316872;722.1;0.2524669;False;24.05.2024 14:05:45:68;1716552345068;;
825;433;0.3226247;0.3011213;0.1752812;0.385049;722.0;0.2522011;False;24.05.2024 14:05:45:93;1716552345093;;
764;493;0.2986483;0.3428407;0.162963;0.4851862;726.6;0.2537487;False;24.05.2024 14:05:45:117;1716552345117;;
711;454;0.2780211;0.3154849;0.1551495;0.1398338;736.1;0.2601768;False;24.05.2024 14:05:45:141;1716552345141;;
689;444;0.2692532;0.3083819;0.1741809;0.1941024;744.7;0.2613628;False;24.05.2024 14:05:45:160;1716552345160;;
933;416;0.364798;0.2893799;0.512607;0.1431216;752.7;0.2703021;False;24.05.2024 14:05:45:186;1716552345186;;
936;384;0.3657566;0.2667738;0.3697537;0.1131135;763.2;0.2812158;False;24.05.2024 14:05:45:212;1716552345212;;
1069;370;0.4176324;0.2569959;0.517554;0.1447895;767.8;0.2583789;False;24.05.2024 14:05:45:236;1716552345236;;
1143;360;0.4465795;0.2500158;0.5191597;0.1448598;772.0;0.2591552;False;24.05.2024 14:05:45:257;1716552345257;;
937;454;0.3661721;0.3157744;0.1510086;0.5024235;773.9;0.2580095;False;24.05.2024 14:05:45:280;1716552345280;;
937;450;0.3660422;0.312693;0.3649903;0.2138264;772.0;0.2525758;False;24.05.2024 14:05:45:305;1716552345305;;
934;449;0.3650141;0.3124773;0.3461686;0.2332781;770.3;0.2536122;False;24.05.2024 14:05:45:325;1716552345325;;
897;453;0.3505652;0.3146433;0.252072;0.3327375;767.4;0.2561071;False;24.05.2024 14:05:45:350;1716552345350;;
895;451;0.3498775;0.3137872;0.3213966;0.2391894;767.2;0.2406499;False;24.05.2024 14:05:45:373;1716552345373;;
894;445;0.3495971;0.3096512;0.3455395;0.2108682;762.8;0.2426846;False;24.05.2024 14:05:45:396;1716552345396;;
893;441;0.3491499;0.3068578;0.3380785;0.2135223;758.9;0.2440083;False;24.05.2024 14:05:45:417;1716552345417;;
892;438;0.3487625;0.3044307;0.337926;0.2135237;755.4;0.2434865;False;24.05.2024 14:05:45:437;1716552345437;;
926;462;0.361936;0.3211283;0.4220665;0.4036124;758.6;0.2508582;False;24.05.2024 14:05:45:461;1716552345461;;
972;461;0.3798537;0.3205546;0.4510601;0.3115359;758.9;0.2578757;False;24.05.2024 14:05:45:486;1716552345486;;
984;448;0.3846471;0.3116178;0.4176989;0.199612;754.3;0.2513028;False;24.05.2024 14:05:45:510;1716552345510;;
992;439;0.3878717;0.305386;0.4178921;0.199607;750.2;0.2520313;False;24.05.2024 14:05:45:531;1716552345531;;
945;431;0.3692872;0.2997974;0.2749869;0.2035268;753.2;0.2510053;False;24.05.2024 14:05:45:556;1716552345556;;
945;418;0.3691697;0.2902837;0.364126;0.1748753;755.4;0.2585809;False;24.05.2024 14:05:45:579;1716552345579;;
928;414;0.3626537;0.2875356;0.2981977;0.2030958;757.4;0.2593217;False;24.05.2024 14:05:45:599;1716552345599;;
928;412;0.3627508;0.2867775;0.3653983;0.2477418;757.7;0.2595181;False;24.05.2024 14:05:45:624;1716552345624;;
893;429;0.349112;0.2982663;0.2691141;0.3699431;757.3;0.2647596;False;24.05.2024 14:05:45:647;1716552345647;;
865;428;0.3379894;0.2975763;0.2699428;0.2718017;759.2;0.2567663;False;24.05.2024 14:05:45:674;1716552345674;;
842;427;0.329063;0.2971395;0.2596942;0.2698655;760.9;0.2573571;False;24.05.2024 14:05:45:695;1716552345695;;
854;444;0.3337127;0.3084699;0.3744351;0.3821756;760.1;0.2539572;False;24.05.2024 14:05:45:720;1716552345720;;
840;449;0.3281322;0.3119268;0.2772659;0.3497221;764.5;0.2473131;False;24.05.2024 14:05:45:743;1716552345743;;
841;397;0.3287339;0.2761673;0.3425112;0.1070881;769.2;0.2501889;False;24.05.2024 14:05:45:768;1716552345768;;
851;366;0.3325804;0.2547376;0.3744743;0.1137161;773.4;0.2511428;False;24.05.2024 14:05:45:789;1716552345789;;
839;335;0.3278403;0.2328531;0.2817492;0.1020426;774.3;0.2541683;False;24.05.2024 14:05:45:813;1716552345813;;
831;315;0.3247029;0.2187586;0.2820928;0.1020381;775.2;0.2553508;False;24.05.2024 14:05:45:832;1716552345832;;
831;317;0.3246831;0.220316;0.3181784;0.2523584;779.0;0.2527153;False;24.05.2024 14:05:45:856;1716552345856;;
860;301;0.3363049;0.2090809;0.4003009;0.118486;777.3;0.2485349;False;24.05.2024 14:05:45:882;1716552345882;;
862;288;0.3370452;0.2000138;0.3539368;0.1088849;775.8;0.2500243;False;24.05.2024 14:05:45:903;1716552345903;;
921;280;0.360117;0.1951185;0.451471;0.1298034;774.9;0.248079;False;24.05.2024 14:05:45:927;1716552345927;;
885;268;0.3457526;0.1865652;0.2663468;0.1017908;782.4;0.2434052;False;24.05.2024 14:05:45:953;1716552345953;;
1005;266;0.3925905;0.1849846;0.5147012;0.1423451;778.8;0.2589453;False;24.05.2024 14:05:45:977;1716552345977;;
1075;264;0.4201513;0.1838182;0.5147728;0.142361;775.5;0.2591869;False;24.05.2024 14:05:45:999;1716552345999;;
1142;263;0.4461141;0.182854;0.5258835;0.1451509;773.7;0.2776623;False;24.05.2024 14:05:46:24;1716552346024;;
1166;295;0.4556466;0.2050044;0.5012421;0.3235288;771.6;0.2837582;False;24.05.2024 14:05:46:48;1716552346048;;
1196;295;0.4673006;0.2048902;0.5181025;0.1990294;769.2;0.2798822;False;24.05.2024 14:05:46:72;1716552346072;;
1198;294;0.4681017;0.2048084;0.4769533;0.1911319;767.0;0.2805563;False;24.05.2024 14:05:46:93;1716552346093;;
1209;297;0.4722998;0.20651;0.5013723;0.2354993;761.8;0.2703147;False;24.05.2024 14:05:46:117;1716552346117;;
1228;293;0.4796917;0.203475;0.5222112;0.1477999;760.3;0.2610872;False;24.05.2024 14:05:46:142;1716552346142;;
1238;294;0.4839058;0.2042618;0.5183945;0.2241999;758.9;0.2618857;False;24.05.2024 14:05:46:163;1716552346163;;
1249;289;0.4880278;0.2010661;0.5196259;0.14488;757.5;0.2557337;False;24.05.2024 14:05:46:187;1716552346187;;
1247;377;0.4874085;0.2622749;0.4584405;0.4515799;757.2;0.2607031;False;24.05.2024 14:05:46:211;1716552346211;;
1246;429;0.4869811;0.2980276;0.4586265;0.4515842;757.0;0.2615525;False;24.05.2024 14:05:46:232;1716552346232;;
1254;415;0.4902178;0.2884053;0.5172391;0.1791608;756.5;0.2600411;False;24.05.2024 14:05:46:259;1716552346259;;
1259;405;0.4920006;0.2815072;0.5130895;0.1798421;755.9;0.2614682;False;24.05.2024 14:05:46:283;1716552346283;;
1226;431;0.4792226;0.2994456;0.4015295;0.3914965;754.3;0.2670417;False;24.05.2024 14:05:46:307;1716552346307;;
1175;487;0.4589976;0.3384191;0.3566742;0.4972438;752.9;0.2681997;False;24.05.2024 14:05:46:327;1716552346327;;
1165;480;0.4553307;0.3336484;0.4150642;0.2375991;753.6;0.2684615;False;24.05.2024 14:05:46:352;1716552346352;;
1145;474;0.4474883;0.3295098;0.3886599;0.2356604;753.8;0.2661866;False;24.05.2024 14:05:46:377;1716552346377;;
1124;473;0.4394151;0.3289203;0.3738075;0.2589197;754.0;0.266994;False;24.05.2024 14:05:46:397;1716552346397;;
1113;466;0.4348864;0.3236886;0.3997318;0.2371502;753.9;0.2590543;False;24.05.2024 14:05:46:444;1716552346444;;
1119;421;0.4371258;0.2928963;0.4629516;0.1239164;754.0;0.2522979;False;24.05.2024 14:05:46:472;1716552346472;;
1118;421;0.436792;0.2928883;0.4207328;0.2394731;754.1;0.2560478;False;24.05.2024 14:05:46:492;1716552346492;;
1117;413;0.4364883;0.2869193;0.4215142;0.189471;756.4;0.264454;False;24.05.2024 14:05:46:517;1716552346517;;
1114;398;0.4355056;0.2769373;0.4107792;0.1606078;758.5;0.2647209;False;24.05.2024 14:05:46:541;1716552346541;;
1114;395;0.4354773;0.2749115;0.433606;0.201857;761.8;0.268173;False;24.05.2024 14:05:46:568;1716552346568;;
1105;383;0.4319673;0.2662816;0.389483;0.1555879;763.6;0.2632019;False;24.05.2024 14:05:46:592;1716552346592;;
1102;361;0.4305747;0.2512227;0.4012878;0.1193093;764.9;0.2701213;False;24.05.2024 14:05:46:617;1716552346617;;
1099;347;0.4296327;0.2413775;0.4014192;0.1193388;766.0;0.2707518;False;24.05.2024 14:05:46:637;1716552346637;;
1108;337;0.4331212;0.2343201;0.4661647;0.1332964;767.4;0.2657165;False;24.05.2024 14:05:46:662;1716552346662;;
1115;336;0.4358914;0.2335705;0.4665725;0.2020016;769.6;0.2718657;False;24.05.2024 14:05:46:687;1716552346687;;
1152;330;0.4502487;0.2294532;0.5222586;0.14499;769.5;0.2644526;False;24.05.2024 14:05:46:711;1716552346711;;
1176;326;0.4596197;0.2264704;0.5222412;0.1449893;769.4;0.265069;False;24.05.2024 14:05:46:732;1716552346732;;
1176;330;0.4597135;0.2293628;0.4633792;0.2579958;768.6;0.2743829;False;24.05.2024 14:05:46:757;1716552346757;;
1178;329;0.4601698;0.2289853;0.4715687;0.2196724;768.7;0.2706045;False;24.05.2024 14:05:46:782;1716552346782;;
1151;332;0.4496883;0.2306456;0.3816725;0.2534228;768.1;0.2679324;False;24.05.2024 14:05:46:806;1716552346806;;
1029;406;0.4020097;0.2821898;0.2579667;0.4727057;767.6;0.2688445;False;24.05.2024 14:05:46:825;1716552346825;;
1025;400;0.4007046;0.2778896;0.3854853;0.1889601;766.0;0.2639796;False;24.05.2024 14:05:46:849;1716552346849;;
1021;373;0.3991658;0.2594107;0.3804699;0.1142461;766.2;0.2575381;False;24.05.2024 14:05:46:873;1716552346873;;
1006;353;0.3933383;0.2451807;0.345806;0.1065265;766.4;0.2587216;False;24.05.2024 14:05:46:893;1716552346893;;
1006;336;0.3932054;0.2338791;0.3896151;0.1157239;765.7;0.2595526;False;24.05.2024 14:05:46:916;1716552346916;;
988;322;0.3861638;0.2238362;0.3315154;0.1031919;765.1;0.2605911;False;24.05.2024 14:05:46:935;1716552346935;;
905;396;0.3537698;0.2750693;0.249281;0.4408818;767.2;0.2696651;False;24.05.2024 14:05:46:958;1716552346958;;
900;396;0.3516803;0.2750005;0.3311673;0.2135971;769.2;0.265294;False;24.05.2024 14:05:46:984;1716552346984;;
886;377;0.3463815;0.2620142;0.3045151;0.1241041;770.9;0.2659452;False;24.05.2024 14:05:47:5;1716552347005;;
